"","mu","sigma","nu","x","X3","X10","X25","X50","X75","X90","X97"
"80",13.0262417928823,0.155109533391876,0.729360610525323,28.7373737373737,302.81214118617,390.077196370037,466.140786754457,544.523969535682,625.067168670671,707.720133244497,809.243058260976
"81",13.0293762530548,0.154463555258148,0.737375254714839,29.050505050505,305.233298591825,392.137606327648,467.885792855625,546.087070900505,626.843776809014,710.398571708965,814.185190323056
"82",13.032436373655,0.153820267402329,0.745389898904355,29.3636363636364,307.611401939594,394.200290202766,469.654700890096,547.683677628924,628.667727231778,713.171514698779,819.37264310609
"83",13.0354295056528,0.153179658620332,0.753404543093872,29.6767676767677,309.933991491388,396.258018114437,471.442547535705,549.309175892219,630.533256899265,716.032399461708,824.8044733843
"84",13.0383612185238,0.15254171775473,0.761419187283389,29.989898989899,312.189547510587,398.304053959585,473.244691499048,550.959266984954,632.434993287449,718.97515234269,830.480793674633
"85",13.0412370917702,0.151906433694563,0.769433831472906,30.3030303030303,314.36722003103,400.331789831226,475.056358846836,552.62942589941,634.367350515878,721.993562190606,836.40222017957
"86",13.044062749077,0.151273795375144,0.777448475662424,30.6161616161616,316.457775026331,402.334840214541,476.872257373562,554.314293478186,636.324019980097,725.081278416506,842.571206891419
"87",13.046843826296,0.150643791777868,0.785463119851943,30.9292929292929,318.452503744226,404.306885948239,478.686923725503,556.008238774041,638.298439304215,728.231852979056,848.991173724827
"88",13.0495859829899,0.150016411930018,0.793477764041463,31.2424242424242,320.342938107454,406.241591066302,480.494738473398,557.705408829784,640.283815875409,731.438674359003,855.666312476089
"89",13.0522950692374,0.149391644904574,0.801492408230984,31.5555555555556,322.121716244431,408.132391108813,482.289087538209,559.398569293407,642.272049997837,734.694549944527,862.603139564799
"90",13.0549770268776,0.148769479820024,0.809507052420506,31.8686868686869,323.781875705945,409.972537804001,484.062828525519,561.079772918447,644.254360975448,737.992031380963,869.810262162411
"91",13.0576376607364,0.148149905840173,0.81752169661003,32.1818181818182,325.316447865642,411.755322930255,485.808881245292,562.741145747267,646.222059220739,741.323907745872,877.298243814576
"92",13.0602805502081,0.147532912173957,0.825536340799555,32.4949494949495,326.720824053155,413.476245083578,487.522431218629,564.377324197094,648.169434235356,744.686832433526,885.084850037819
"93",13.0629074721822,0.146918488075252,0.833550984989083,32.8080808080808,327.9923084771,415.132608192969,489.200524335168,565.985001290635,650.0932155819,748.08070215673,893.19465793503
"94",13.06552013453,0.146306622842687,0.841565629178611,33.1212121212121,329.128168510555,416.72174302265,490.840262830356,567.560929741274,651.990204165057,751.505722741312,901.655413940616
"95",13.0681195233147,0.14569730581946,0.849580273368141,33.4343434343434,330.12606951972,418.241586486053,492.439495535809,569.102723717939,653.858227901266,754.963653371512,910.500312153299
"96",13.0707056545257,0.145090526393151,0.857594917557672,33.7474747474747,330.984241523381,419.690908715263,493.997091491162,570.6091758454,655.696523934152,758.458353258258,919.769455945577
"97",13.0732784810691,0.144486273995537,0.865609561747204,34.0606060606061,331.700892645088,421.06852841686,495.512013196199,572.079182728392,657.504460207654,761.994194817277,929.508184307937
"98",13.0758391349653,0.143884538102407,0.873624205936737,34.3737373737374,332.276915277272,422.376269706817,496.986601927024,573.515474642011,659.285893255487,765.581423250855,939.775209387143
"99",13.0783914270735,0.143285308233381,0.881638850126271,34.6868686868687,332.719415884266,423.62286250849,498.430924348525,574.929545000506,661.0549392316,769.243370455993,950.654091575504
"100",13.0809395382877,0.142688573951725,0.889653494315805,35,333.036417246856,424.818079063879,499.85624274728,576.334222150699,662.827302688037,773.006042836191,962.240821370872
